"comid","do_stream_mg_l","doc_stream_mg_l","no3_stream_mg_l"
24422633,11.46562794,3.133325765,0.099526128868468
24422635,11.4656274,2.717270777,0.09952608903387
24422637,11.46553761,2.624213266,0.099341719960976
24422639,11.46553325,2.637479542,0.099341052669088
24422641,11.46544503,2.587828956,0.099203280595386
24422643,11.46544285,2.610989411,0.099202698544548
24422645,11.46536657,2.55642313,0.09909259712943
24422647,11.4653633,2.576702761,0.0990924004513
24422649,11.46533495,2.584353163,0.099066538982026
24422651,11.46533113,2.614519949,0.0990658218761
24422653,11.46532404,2.612458517,0.099064068155844
24422655,11.47003167,2.579681349,0.098874785206694
24422657,11.47002293,2.643028798,0.098872693349746
24422659,12.05112904,2.631665499,0.09817820183273
24422661,11.46943156,2.461362935,1.4342121839827
24422663,11.46943102,2.486891818,1.43437646610612
24422665,9.301632392,3.018010878,1.58918357204076
24422669,11.46918683,2.475392572,0.097256828911582
24422671,11.46910826,2.535687897,0.09717904283591
24422685,11.47229773,2.33128373,0.096368723784266
24422687,11.47229439,2.237217474,0.096365412273426
24422689,11.47220869,2.244051599,0.096293912912306
24422691,11.47220256,2.276065086,0.096290802653506
24422693,11.47218308,2.294565575,0.09627654718979
24422695,11.47216081,2.201032413,0.096250031734548
24422697,11.46702898,2.171692808,0.096082230195294
24422699,11.46700387,2.200443048,0.096073728544034
24422701,11.46699215,2.134274448,0.096068300477132
24422703,11.46668819,2.117355265,0.095855114357484
24422705,11.49487014,2.085955868,0.095667217885198
24422707,11.49484322,2.108431842,0.090220807691372
24422709,11.42303265,2.173026392,0.084262792191802
24422711,11.42290972,2.149617443,0.084210271729674
24422713,11.41751152,2.173353905,0.083964861915104
24422715,11.41709108,2.181369782,0.083817244292222
24422717,11.41681171,2.180241142,0.083702232992624
24422721,11.39353703,2.21895279,0.082331935628372
24422723,11.3935098,2.244310691,0.082316024242912
24422727,11.38745559,2.26178267,0.081946985466494
24422729,11.38735424,2.238130231,0.081900455579036
24422731,11.3873362,2.258355214,0.081882965695654
24422733,11.38723563,2.243998073,0.081840001711594
24422735,11.36647755,2.333342528,0.0793846114779
24422737,11.36121581,2.360645686,0.07920885773872
24422739,11.37751507,2.298848667,0.07837711133248
24422741,11.38653768,2.239743894,0.07553617225367
24422743,11.36842255,2.198303778,0.073950651051284
24422745,11.3683776,2.191528556,0.073937257145888
24422747,10.71749912,0.781818182,0.162720885432452
24422749,10.57465204,0.781818182,0.162459777792438
24422751,10.53099149,0.781818182,0.15113747324345
24422753,10.69810463,0.781818182,0.147246054982838
24422755,10.66529376,0.781818182,0.143398803977264
24422757,10.88530518,0.781818182,0.138647353419352
24422759,11.25583399,0.781818182,0.137471261945164
24422761,11.58089529,0.781818182,0.160258912510648
24422763,11.38114773,2.243110756,0.071511399734282
24422765,11.38101059,2.246123603,0.07146773086911
24422767,11.37522659,2.240581852,0.07110384971677
24422769,11.37515684,2.240347776,0.071078588593974
24422771,11.37966454,2.262113042,0.070949730655052
24422773,11.37901767,2.224871917,0.070768332544608
24422775,11.38362376,2.239060392,0.070707022108566
24422777,11.38323264,2.252969059,0.070551066330916
24422779,11.3825247,2.293225968,0.070422953773
24422781,11.38250595,2.260001695,0.070414438150524
24422783,11.38245639,2.35531864,0.07038011869004
24422785,11.38243361,2.281138512,0.07036325801035
24422787,11.40350776,2.191734944,0.069563061686832
24422789,11.39115618,2.213689714,0.068450679789224
24422791,11.39042743,2.350241886,0.0681263436648
24422793,11.38306327,2.315384801,0.067237603928262
24422795,11.40592128,2.28390275,0.066986280297548
24422797,11.41035989,2.334795393,0.066918732212534
24422799,11.41035557,2.280444758,0.066918361226852
24422801,11.41021307,2.758445587,0.066888611934078
24422803,11.41020874,2.213277328,0.06688804402078
24422805,11.4102073,2.276942693,0.066887772746336
24422807,11.41019434,2.320112386,0.066884951974458
24422809,11.39810865,2.283079592,0.066056393334002
24422811,11.39289261,2.321005793,0.065873630950948
24422813,11.39263081,2.307467068,0.065785198060226
24422815,11.39252919,2.284063676,0.065747143461674
24422817,11.4009039,2.352233509,0.064490147419976
24422819,11.40087013,2.284381638,0.064475844387596
24422821,11.33125065,1.89524296,0.075626388303996
24422823,11.33039571,1.423504803,0.075550802362196
24422825,11.35675458,1.409836153,0.075186936095854
24422827,11.36505533,1.469629565,0.074827250133766
24422829,11.24025622,1.88264634,0.087108922408976
24422831,11.22498387,1.420252907,0.087202224850608
24422833,11.2381795,1.854549419,0.087055156180088
24422835,11.23807365,1.362722822,0.087025016192238
24422837,11.25486313,1.376292802,0.086927874244228
24422839,11.25882547,1.404103961,0.0871055170914
24422841,11.2455117,1.338548986,0.089146464924184
24422843,11.18911348,1.330708648,0.091393436133556
24422845,11.25368618,1.380717655,0.091477408048274
24422847,11.27190095,1.460345559,0.09157254271509
24422849,11.23990921,1.356583581,0.092027706886216
24422851,11.10404179,1.218186504,0.106394399777216
24422853,11.05876257,1.15709576,0.110600729246468
24422855,11.09993878,0.932942168,0.124056664762458
24422857,11.1160827,0.904933588,0.127297046977534
24422859,10.93210275,0.965542596,0.1164898284798
24422861,11.08269156,1.102039139,0.11157607197708
24422863,11.26241814,0.998366309,0.10776456499705
24422865,11.5011047,0.781818182,0.114596619104284
24422867,11.68127602,0.995007477,0.098515847619444
24422869,11.38234029,1.695457985,0.041625609676878
24422871,11.3499545,1.732247312,0.039976909970444
24422873,11.24101601,1.580795375,0.038569432206584
24422875,11.45153387,1.681471442,0.033260604227614
24422877,11.25554002,1.809830172,0.032526610760598
24422879,11.47047825,1.569430453,0.034889270790382
24422881,11.40019683,1.541649173,0.049970238939226
24422883,11.313458,1.472536099,0.046819794597586
24422885,11.30506103,1.506115213,0.043317761944122
24422887,11.34477604,1.637969618,0.04245834080436
24422889,11.33117459,1.518389211,0.04117344341269
24422891,11.26313129,1.511627506,0.039614133957922
24422893,11.26528613,1.439739932,0.038348691734018
24422895,11.12587163,1.483834158,0.031551579638
24422897,11.08505925,1.43406312,0.03152314821344
24422899,11.02149323,1.60230733,0.030681098617534
24422901,11.14861884,1.941498928,0.030877839202196
24422903,11.08476981,1.89524296,0.03170435613239
24422905,11.00944744,1.86216116,0.031839726238046
24422907,11.00937913,1.86216116,0.03183041184456
24422909,10.85773584,1.320599135,0.032306976425794
24422911,11.26471655,2.397522104,0.057238890386304
24422913,10.89319329,2.527354008,0.063010183910514
24422915,10.86469295,2.495274689,0.04229953839145
24422917,10.87180217,2.653891975,0.041508351256878
24422919,10.86519691,2.412236933,0.041107519065726
24422921,10.8630409,2.557463661,0.040852217796552
24422923,10.85432638,2.619115318,0.039790545092712
24422925,10.86028769,2.614204106,0.039128294651476
24422927,10.8484328,2.990605488,0.038614079472686
24422929,10.84554327,2.563442484,0.038334513278314
24422931,10.83031949,2.995202236,0.037865842184634
24422933,10.84373121,2.992274643,0.037764984308978
24422935,10.84604209,2.581445127,0.037547144028
24422937,10.84803888,2.985091473,0.037219693736162
24422939,10.84797512,2.528205699,0.037204530975026
24422941,10.72091971,2.984412486,0.03525843597304
24422943,10.68347864,2.988683009,0.035269566458282
24422945,10.73838775,2.982590214,0.034978446733574
24422947,10.73198703,2.984290658,0.034962728866088
24422949,10.73665013,2.98370514,0.034940316623926
24422951,10.73504599,2.982241343,0.03499113334616
24422953,10.82879015,2.437851275,0.037187332491292
24422955,10.85876219,2.403461027,0.036756279312502
24422957,10.71817197,2.462580957,0.034709645277968
24422959,10.71862969,2.438512932,0.033973833224336
24422961,10.73849909,2.621258329,0.033691099139898
24422963,10.65492737,2.744103054,0.033812051366452
24422965,10.49721,2.355404473,0.032050335333638
24422967,10.2275249,1.859233567,0.03330859893054
24422969,10.32216076,1.392269156,0.033002308211658
24422971,10.65410109,1.388267942,0.027803567593428
24422973,10.55350359,1.128998908,0.024631058044652
24422975,11.37970876,2.053221425,0.05261478987393
24422977,11.37884835,2.058498749,0.052577969233134
24422979,11.38338537,2.4830312,0.052332316502362
24422981,11.39159975,1.957171786,0.052279739822722
24422983,11.38087206,2.063970737,0.052028368373858
24422985,11.38492907,2.03655994,0.052001482847716
24422987,11.37295082,2.480396367,0.051375549335042
24422989,11.3673568,2.022054545,0.051218132900024
24422991,11.37195262,2.073427937,0.051199962751482
24422993,11.38552437,2.038609724,0.051112863280268
24422995,11.32317052,2.006491491,0.050506921912394
24422997,11.33686984,1.598698902,0.050494260581056
24422999,11.31560988,2.003856658,0.050161133900584
24423001,11.31508608,1.561908062,0.049560429160688
24423003,11.31802206,2.000636305,0.049423908591924
24423005,11.31799688,2.000636305,0.049424270679272
24423007,11.32273814,2.000343546,0.049431732223398
24423009,11.32273814,1.559012322,0.04943179925197
24423011,11.32735943,1.614273951,0.049443484926724
24423013,11.31132747,1.999758028,0.049164374626436
24423015,11.26424178,2.002100102,0.04835077890883
24423017,11.24543649,1.625951535,0.0482906556935
24423019,11.27257263,1.599581093,0.048080029716022
24423021,11.24681339,1.99858699,0.046936898253104
24423023,11.22965807,1.559003525,0.04698977664448
24423025,12.28727159,1.553406275,0.046857787074124
24423027,11.22710618,1.563135399,0.046546183800358
24423029,11.21955751,2.003563898,0.046261644767872
24423031,11.26435193,1.642620369,0.045838571481954
24423033,11.27816534,1.494061232,0.03522594250059
24423035,11.09199869,1.496516887,0.03509364714356
24423037,10.93046943,1.655129505,0.032637176302838
24423039,10.95107151,1.585936613,0.032570755478734
24423041,10.79182751,1.960528282,0.031788571295958
24423043,10.81495012,1.59083964,0.031685997455594
24423045,10.9512154,1.620296578,0.024522008628834
24423047,10.89831397,1.502607343,0.024284519578954
24423049,10.5575737,1.237073455,0.023517874215878
24423051,10.65778381,1.941791688,0.034090590510124
24423053,10.61572088,1.523160726,0.033711667763682
24423055,10.44386484,1.995073879,0.03268222815207
24423057,10.47133113,1.951745504,0.028428027309138
24423059,10.44339791,1.591549728,0.02826447143947
24423061,10.46688155,1.404641643,0.026802853217722
24423063,10.41394392,1.629558515,0.023807666924552
24423065,11.07574077,1.736515167,0.031338477927782
24423067,11.66796676,2.062701275,0.043419061992132
24423069,11.66664164,2.057724367,0.043149602725106
24423071,11.63139545,1.577974276,0.046827698646714
24423073,11.32061578,2.042500884,0.060875479405254
24423075,11.33941706,2.041915366,0.060754129414854
24423077,11.38663629,1.689781334,0.06082042100521
24423079,11.40968311,1.59555643,0.060545089253554
24423081,11.39809803,1.618512114,0.060425676106134
24423083,11.15899981,1.67656611,0.0575886704236
24423085,10.79670938,1.736222408,0.052496430638536
24423087,10.88158046,1.74416067,0.049262080495968
24423089,11.24884611,2.089342371,0.047468844401914
24423091,11.27714085,2.089342371,0.048900842897284
24423093,11.16441127,1.601980251,0.046077631046204
24423095,10.73862306,2.557378435,0.126658261276732
24423097,10.76702131,1.323050282,0.12280843856947
24423099,10.76855885,1.350717033,0.121937059316242
24423101,10.78516905,1.376630262,0.12028008923207
24423103,10.80665347,1.410236163,0.115954635935996
24423105,10.87090252,1.374401869,0.104647676855058
24423107,11.06492859,1.468859788,0.09884654530422
24423109,11.21002658,1.435062211,0.082222476639704
24423111,11.7494529,1.583319612,0.0700398056485
24423113,10.90676905,2.675334141,0.205587078964004
24423115,10.86853804,1.475052376,0.18881518743279
24423117,10.80497458,1.604992805,0.17234660077201
24423119,10.77245806,1.69214738,0.163674477474612
24423121,10.62594518,1.564997139,0.174316516530952
24423123,11.15257874,1.971382833,0.086959570109936
24423125,11.11839339,1.298861805,0.08251780843655
24423127,11.12977197,1.301598572,0.081934119972446
24423129,11.17109995,1.313924039,0.08057633416477
24423131,11.17361415,1.324746524,0.080119924559532
24423133,11.22603065,1.301933437,0.078768693414372
24423135,11.25970312,1.309534715,0.077881555960088
24423137,11.25835289,1.335175017,0.077718802271072
24423139,11.16451176,1.294634405,0.071318552046002
24423141,11.12920209,1.325519206,0.069957544625608
24423143,11.75190012,1.475440573,0.065284119067794
24423145,11.74227125,1.84986527,0.063978522321676
24423147,11.534569,1.398719197,0.062872693423344
24423149,11.910096,1.348875631,0.066260636129008
24423151,12.20513377,1.325880573,0.065812420558792
24423153,12.27076817,1.253142675,0.070920767575826
24423155,12.29571865,1.241730678,0.076089702600608
24423157,11.1787697,1.347985303,0.080416803086416
24423159,11.20957547,1.496954776,0.078523933510832
24423161,11.24727692,1.443991412,0.076806658751846
24423163,11.31141659,1.386478356,0.076490492046492
24423165,11.29396471,1.452837269,0.076050802494002
24423167,11.33088329,1.426864951,0.075741462889876
24423169,11.37260185,1.406157608,0.075645621512384
24423171,11.28664094,1.242657109,0.087473701794078
24423173,11.12867004,1.330582346,0.083774044128082
24423175,11.27236806,1.200574195,0.08502733571849
24423177,11.80229533,1.163941107,0.085865737745914
24423179,12.00855222,0.907223738,0.104169985927696
24423181,11.29987921,1.49763441,0.06789756666604
24423183,11.40103549,1.648216193,0.066992667804444
24423185,11.35109099,1.967554505,0.066462555045086
24423187,11.37575528,1.96579795,0.066541597116444
24423189,11.32865248,1.484126917,0.065834294742814
24423191,11.38932848,1.420118461,0.065957619498066
24423193,11.36037749,1.971945895,0.064862238574442
24423195,11.25682387,1.956722412,0.065567503312748
24423197,11.2013275,1.53262299,0.064678789190106
24423199,11.17543087,1.463194871,0.065620414968924
24423201,11.22808468,1.394344516,0.067835809400572
24423203,11.02867518,1.544337292,0.067373116823072
24423205,11.28688207,1.388461541,0.076427740745638
24423207,11.16280321,1.438798325,0.071186534200566
24423209,10.90148778,1.179799515,0.124502014570154
24423211,10.94247393,1.164624192,0.122906606570236
24423213,10.94353189,1.168548367,0.122608050915298
24423215,10.97361556,1.174693461,0.121633169567462
24423217,11.03478166,1.190455509,0.119600660764952
24423219,11.10553331,1.299951351,0.113520342321624
24423221,11.2744453,1.966676228,0.103890111202304
24423223,11.35579604,1.473505055,0.10344107532212
24423225,11.21409851,1.484059776,0.103331151208386
24423227,11.21696504,1.561116988,0.100218846124214
24423229,11.79557992,2.017616344,0.104433656870036
24423231,11.5621833,1.653575259,0.103875032351626
24423233,11.35845945,1.647366637,0.112472419207054
24423235,11.35987369,1.169281531,0.103164476597394
24423237,11.3625604,1.217393454,0.101990720727976
24423239,11.36247041,1.24087642,0.10192971449853
24423241,11.35440327,1.267671208,0.10011150834868
24423243,11.35337317,1.254848149,0.099553945892172
24423245,11.3467751,1.27768716,0.098404978702228
24423247,11.36787297,1.32778747,0.097111411256248
24423249,11.3623024,1.407655899,0.09678577431182
24423251,11.36188363,1.389606726,0.096669100021708
24423253,11.35637999,1.856013215,0.096438743194434
24423255,11.3563513,1.856013215,0.09642781263064
24423257,11.35634689,1.293876663,0.09643059356792
24423259,11.35630716,1.30195367,0.096403254808878
24423261,11.34965534,1.391897663,0.096205609754304
24423263,11.34446525,1.354845978,0.096112269473962
24423265,11.34394411,1.357601401,0.095976785519528
24423267,11.34356098,1.374615073,0.095888013660494
24423269,11.3430998,1.861868401,0.095785809392058
24423271,11.3430681,1.422032464,0.095783370666408
24423273,11.33775569,1.353494831,0.095678220550446
24423275,11.33745766,1.327915933,0.095661393052394
24423277,11.36475481,1.359596353,0.095399988357716
24423279,11.3584685,1.355918044,0.095207550741258
24423281,11.35687779,1.397085061,0.09462042710442
24423283,11.35683785,1.448625653,0.09460035803477
24423285,11.3496804,1.417623345,0.093633323853254
24423287,11.38651348,1.873871532,0.092566606293008
24423289,11.37861093,1.496759042,0.091408173521062
24423291,11.37849061,1.877677403,0.091349345720206
24423293,11.378465,1.41273471,0.091336967389154
24423295,11.37809563,1.373903199,0.091197874120758
24423297,11.37778448,1.487091414,0.091037834090964
24423299,11.37774328,1.377478466,0.09102694344493
24423301,11.37735646,1.409665832,0.09089638866856
24423303,11.37732289,1.380406294,0.090890727748058
24423305,11.35986109,1.392394761,0.089411707711486
24423307,12.29571865,1.523480441,0.089153406622648
24423309,11.52019784,1.940327891,0.081245583020954
24423311,11.56928106,1.535335902,0.078791784840588
24423313,11.56649146,1.504573155,0.077620454973034
24423315,11.64316458,1.672819432,0.075144981615312
24423317,11.66018463,1.948232392,0.074101092855686
24423319,11.65795246,1.47618564,0.073503700291926
24423321,11.71939687,1.437323089,0.071157232153028
24423323,11.11967359,2.005320454,0.081832576675586
24423325,11.11951778,1.536059027,0.081768457359832
24423327,11.19615297,1.556385546,0.068333701791488
24423329,11.34361215,1.706780663,0.063388783655748
24423331,11.09229112,1.672189057,0.061903375446984
24423333,11.59677958,1.517542858,0.057841256120826
24423335,11.7325938,1.461110515,0.07036471708764
24423337,11.81285284,1.371659549,0.06706995673768
24423339,12.29571865,1.536103603,0.067069089441182
24423341,11.61267119,1.435285829,0.063411776867642
24423343,11.61047059,1.355940476,0.062944932427292
24423345,11.99087479,1.541764036,0.07380226284931
24423347,12.10311981,1.616279731,0.072754051744734
24423349,12.2717404,1.514410791,0.069921299881662
24423351,12.28822136,1.631737214,0.069981879074238
24423353,12.25430707,1.788041418,0.058528286176878
24423355,11.63663269,1.415040577,0.061725666070212
24423357,11.64462325,1.419035525,0.061493049066102
24423359,11.69261041,1.391444272,0.060657586649054
24423361,11.60897504,1.447308373,0.059177692247214
24423363,11.56938426,1.425554161,0.057952410366864
24423365,11.62122157,1.402692605,0.056939656462094
24423367,11.65880477,1.881190514,0.05594268861765
24423369,11.67295407,1.880312236,0.055903819863118
24423371,11.71075771,1.391628422,0.05538653567388
24423373,11.67557571,1.520467125,0.052714461693142
24423375,11.75442134,1.887923978,0.051543434784754
24423377,11.75680723,1.889387774,0.051431103630092
24423379,11.79980493,1.879433958,0.051357836328014
24423381,11.89587782,1.853671141,0.05081566815565
24423383,11.97944201,1.836398342,0.050318884397356
24423385,11.92694449,1.830250397,0.04995187111461
24423387,11.98006455,1.817368988,0.049709150509634
24423389,11.91401035,1.77960304,0.048278216238378
24423391,11.84896423,1.77140578,0.046830703788746
24423393,11.81946925,1.723686015,0.046175770688728
24423395,11.76892121,1.686212826,0.045431305046862
24423397,11.63276447,1.231493761,0.04443552816542
24423399,11.59758559,1.166505435,0.043109186076268
24423401,11.82011988,1.25398114,0.040494762405628
24423403,10.93746193,1.388979845,0.100420981510978
24423405,10.96806439,1.820296581,0.098739668163004
24423407,10.9680509,1.820296581,0.098735724121992
24423409,10.97686573,1.299635613,0.09863497119678
24423411,10.97682497,1.30312867,0.098626323346724
24423413,10.97677741,1.313467984,0.098608770260222
24423415,10.98453401,1.366483719,0.097844171098156
24423417,10.9844273,1.817954507,0.097770748698948
24423419,10.95986473,1.328148146,0.097278681639808
24423421,10.91655979,1.322907264,0.094885956384812
24423423,11.02180026,1.81268484,0.092516647469966
24423425,11.05119157,1.338812096,0.091455020338902
24423427,11.0820397,1.371321116,0.090949348142886
24423429,11.12802347,1.358079929,0.090897757182432
24423431,11.15141603,1.357893115,0.090112049508878
24423433,11.17896406,1.791020652,0.087970380019794
24423435,11.18259368,1.33486919,0.08682818221665
24423437,11.24640365,1.287164697,0.085971325377158
24423439,11.2770125,1.302689363,0.08566266013369
24423441,11.27689348,1.290417147,0.0843881238956
24423443,11.28274876,1.277925472,0.08368001526638
24423445,11.33474189,1.318126775,0.08134720016567
24423447,11.4569847,1.261372094,0.078279022501938
24423449,11.48906779,1.258103517,0.0768002691659
24423451,11.50049393,1.263481112,0.074616725198118
24423453,11.43421119,1.284558772,0.073529797608632
24423455,11.4673137,1.276848346,0.072738392839106
24423457,11.43146761,1.191777586,0.072693690769246
24423459,11.65098596,1.291534165,0.067265933895182
24423461,11.80133256,1.248342303,0.064426075173914
24423463,11.76439881,1.206753673,0.06628371325136
24423465,11.94038101,1.061747364,0.068509138932934
24423467,12.28844991,1.39052594,0.070867701570978
24423469,12.22178273,1.243268017,0.074485600346238
24423471,12.02855823,0.781818182,0.075743293701306
24423473,10.53256458,1.883921642,0.532042162000184
24423475,10.53256458,2.041761654,0.53204125578387
24423477,10.53246323,1.943335994,0.531922895633694
24423479,10.53243237,1.860372726,0.531889619939472
24423481,10.45811717,2.351122829,1.17229721500677
24423483,10.47306382,2.337669967,1.15352320672492
24423485,10.49173053,2.247183807,1.0662329728603
24423487,11.17604097,2.132931986,1.04128197313763
24423489,10.74754031,1.455695586,0.517014894964382
24423491,10.8557209,1.091221812,0.403334768252952
24423493,11.73022772,0.781818182,0.392143600946982
24423495,10.88029865,0.781818182,0.379646862342466
24423497,10.93360109,0.781818182,0.335796734447758
24423499,10.84768217,0.781818182,0.312738416936684
24423501,10.95069894,0.781818182,0.299973133098684
24423503,10.94365482,0.781818182,0.298456947215854
24423505,10.77850956,0.781818182,0.310226127179428
24423507,10.7919896,0.781818182,0.304358276585554
24423509,11.03570889,0.781818182,0.299642290878352
24423511,10.92855724,0.781818182,0.299895770068106
24423513,10.5541785,1.334138239,0.287867258389028
24423515,10.6243026,0.843660795,0.245705971417048
24423517,10.6573787,0.910601359,0.23595150134261
24423519,10.71579371,0.781818182,0.22895497541944
24423521,10.7093749,0.781818182,0.228055591861684
24423523,10.65259037,0.781818182,0.219999237934158
24423525,10.70853695,0.781818182,0.21072020043981
24423527,10.70683697,0.781818182,0.20950512669496
24423529,10.7518148,0.781818182,0.207558957262984
24423531,10.76194031,0.781818182,0.204715891399186
24423533,10.76064428,0.781818182,0.201843336456512
24423535,10.44959647,0.781818182,0.204431410247452
24423537,10.56720118,0.781818182,0.201215815547582
24423539,10.55499613,0.781818182,0.19284145196162
24423541,10.62980152,0.781818182,0.185970681036828
24423543,10.61180651,0.781818182,0.18679524232943
24423545,10.59152481,0.781818182,0.188015114438518
24423547,10.51632172,0.781818182,0.185679598152886
24423549,10.35677466,0.781818182,0.193665085582112
24423551,11.12442306,1.527881269,0.086156830609296
24423553,11.65754513,1.514834709,0.075917389439692
24423555,12.03852248,1.326355364,0.071816752385804
24423557,11.02332644,1.755304019,0.09574022297749
24423559,11.04935784,1.753254704,0.096076390227006
24423561,10.98808345,1.396378285,0.091393126604592
24423563,10.89825456,1.588398939,0.084383401790916
24423565,11.48698438,1.617789537,0.087000464690788
24423567,10.9855191,0.781818182,0.223058673525288
24423569,10.99870631,0.781818182,0.195994028660102
24423571,10.96847232,0.781818182,0.189589151051866
24423573,11.05551863,0.781818182,0.183503606625296
24423575,10.90470135,0.913969924,0.114444855190406
24423577,10.68892364,1.238095881,0.09123080469268
24423579,11.60007324,1.944719281,0.064444887249934
24423581,11.57257689,1.954965856,0.059652288716556
24423583,11.59084903,1.939156854,0.060644659864612
24423585,11.50298065,1.750745418,0.059037178987668
24423587,11.62222697,1.563453017,0.059024433745872
24423589,11.19956525,1.523162804,0.056545181756356
24423591,10.18706934,1.689212913,0.050853339876354
24423593,10.85704915,1.249877089,0.143020892064932
24423595,10.61074468,1.185240343,0.113043231116564
24423597,10.93792508,1.476597755,0.097190726930586
24423599,11.00186786,1.450643905,0.086872761955208
24423601,11.45763733,1.554624374,0.076741573592624
24423603,11.06084582,1.219942436,0.16299192153416
24423605,11.17716353,1.103027992,0.161125769663802
24423607,11.36131766,1.075972583,0.160796264106296
24423609,11.4374848,1.077579762,0.143522978731318
24423611,11.58315955,2.040744328,0.054573094388108
24423613,11.62525683,2.028741197,0.055122470626822
24423615,11.4865428,1.536212432,0.055809087534058
24423617,11.20278918,1.618362373,0.066516380318994
24423619,11.60972393,1.632093651,0.067272247221574
24423621,10.21091789,1.417125367,0.149508177560152
24423623,10.13066378,1.348368844,0.14882315337154
24423625,10.17676948,1.323921138,0.147356301515646
24423627,10.41194336,1.355349291,0.136034713989422
24423629,10.24865153,1.428403748,0.114515612164352
24423631,10.7985503,1.245699646,0.098850171416906
24423633,11.92381045,1.408002458,0.06192757375942
24423635,11.00017788,2.586886127,0.03215342594267
24423637,11.86732371,1.535189615,0.061671803872376
24423639,11.92183894,1.569148915,0.057350589093956
24423641,11.99317701,1.606606025,0.052930812376376
24423643,12.10433486,2.115105189,0.045811405699872
24423645,12.18140628,1.716291453,0.046272346469842
24423647,10.55341601,1.458294409,0.197143410412616
24423649,10.56681863,1.458808164,0.189612356410022
24423651,10.57918664,1.371642104,0.187023725267358
24423653,10.45641571,1.344036538,0.171725251231938
24423655,11.05718564,0.781818182,0.20524653913969
24423657,11.05235254,0.781818182,0.203141401968748
24423659,11.03482486,0.781818182,0.201915176449184
24423661,11.06140048,0.781818182,0.201158043904126
24423663,11.07710453,0.781818182,0.199443114064054
24423665,11.06578591,0.781818182,0.191537268969502
24423667,11.06661272,0.781818182,0.189908273999996
24423669,11.01141831,0.781818182,0.181386062931384
24423671,10.96377684,0.781818182,0.166515656642116
24423673,11.0756592,0.796447338,0.162626703220022
24423675,11.12430477,0.781818182,0.158192258971016
24423677,11.24442842,0.850793096,0.14994735433575
24423679,10.78318385,0.876789841,0.1498522481935
24423681,11.57600708,0.781818182,0.1477373720039
24423683,10.55603085,1.330088617,0.176913684502402
24423685,10.78688956,1.254945489,0.17864381743718
24423687,10.69381016,1.248130541,0.181072319400386
24423689,10.72368935,1.149131687,0.186944292916734
24423691,10.72693104,2.211388905,0.029589463809362
24423693,10.70517945,2.073078579,0.030636243196946
24423695,10.77249361,1.356273103,0.02733264912986
24423697,10.79676709,0.781818182,0.031947980292496
24423699,11.04001289,1.212821632,0.032248944651602
24423701,11.38675143,0.897788369,0.037585096503616
24423703,10.94860451,0.781818182,0.198551889779604
24423705,10.90884286,0.781818182,0.191455751997024
24423707,11.0031103,0.781818182,0.180856325897942
24423709,11.04979311,0.781818182,0.163219397962402
24423711,11.10587151,0.781818182,0.159811424774256
24423713,11.05086847,0.955703099,0.139308974573734
24423715,11.1260684,1.025218096,0.131343372342976
24423717,11.10113426,1.270785423,0.128212436642268
24423719,11.08480968,1.216732124,0.12713253158471
24423721,10.95785353,1.183601676,0.128642215945542
24423723,11.10106146,1.514382473,0.10759774285667
24423725,10.88737068,0.935903007,0.156248123598398
24423727,10.84592826,0.876590391,0.13965017021358
24423729,10.91691694,0.891232686,0.135893963551852
24423731,11.03535409,0.781818182,0.141190090780696
24423733,11.37941356,2.053918497,0.044637947966224
24423735,11.3850295,2.061237479,0.044620213004428
24423737,11.39938616,1.591499749,0.043513101748056
24423739,11.50608232,1.776921077,0.034675637425498
24423741,10.91513158,1.806829654,0.1231059601881
24423743,11.10972894,1.397255356,0.11234858292234
24423745,11.06366958,1.286277476,0.122502212550624
24423747,10.94701925,1.096517987,0.132956564536594
24423749,10.41523163,1.470463472,0.15365827562935
24423751,10.06636211,1.353209955,0.143693425653792
24423753,10.17278153,1.625145339,0.121969533744594
24423755,10.30729778,1.679616023,0.109180414429964
24423757,10.32965667,1.482239278,0.120198552300712
24423759,11.12644923,1.3636512,0.116439737429178
24423761,10.7535515,1.310468493,0.098786780267624
24423763,10.196783,3.105816341,0.027586332149676
24423765,10.11538303,2.635941256,0.02748671214039
24423767,9.749173963,1.312120941,0.02283110587064
24423769,10.046513,1.198154927,0.023822587018972
24423771,9.860264719,1.148159122,0.023549664304132
24423773,11.63566464,1.566203475,0.099126976549716
24423775,11.12019392,1.345060151,0.108186705205328
24423777,11.27179998,1.308783355,0.100783018130158
24423779,10.83266011,0.87080759,0.12435356441249
24423781,11.78200711,0.901251131,0.11319095327408
24423783,11.77121179,1.245699646,0.097182471023036
24423785,9.813630631,0.781818182,0.138685757464628
24423787,10.879449,0.919354162,0.125853226255406
24423789,11.37911071,1.118335264,0.103007401043414
24423791,11.51564767,1.066103749,0.12110326912069
24423793,10.5904615,1.664325722,0.085084787936704
24423795,10.62776038,1.389899699,0.085521843665492
24423797,11.29549623,0.966578697,0.103030163480758
24423799,11.99021318,0.781818182,0.138739696670476
24423801,11.1788639,0.781818182,0.155154142208072
24423803,10.29392629,1.642858314,0.090785316337092
24423805,10.40711547,1.762821177,0.089867640382654
24423807,11.17520622,1.361837522,0.108178109747332
24423809,11.03009031,1.419546807,0.074952919558446
24423811,10.43920664,1.214499116,0.140205154398602
24423813,10.80209923,1.30642571,0.141083670448346
