"comid","logRT_lateral_hz_s_fill"
23781459,3.24167156219482
23781461,4.80272245407104
23781463,3.97392477288133
23781465,4.75126755821356
23781467,3.92430778500993
23781469,4.25126109076867
23781471,3.48890347694292
23781473,4.28727386546934
23781475,3.51307334383344
23781477,3.88393005309753
23781479,3.70859499843214
23781481,3.64481226006775
23781483,3.75588133213854
23781485,3.55227135269499
23781487,3.62291984009178
23781489,3.27037616733408
23781491,3.59825320672686
23781493,4.23840515486248
23781495,3.72953842110039
23781497,5.26996892682691
23781499,3.88690354562671
23781501,3.70660169571392
23781503,3.65068219676143
23781505,4.46562847173828
23781507,4.29106747958951
23781509,2.08487415313721
23781511,4.14968522540364
23781513,5.67512029092346
23781515,4.00709443235966
23781517,3.93353910443653
23781519,4.2157065215366
23781521,4.21958270999827
23781523,4.89250523298267
23781525,4.58386817996677
23781527,3.38982198397863
23781529,3.65893451267033
23781531,3.78411989178927
23781533,3.33134430794596
23781535,4.01803633013262
23781537,4.05338035605206
23781539,3.8289263533387
23781541,3.45980225016041
23781543,3.36366248130798
23781545,3.91046572022976
23781547,3.60248920239696
23781549,3.66132701157753
23781551,3.68695881745018
23781553,4.108836941787
23781555,4.74449117565253
23781557,3.69624099721512
23781559,3.53508659403213
23781561,3.87239047718811
23781563,4.33314693696745
23781565,4.79396643486024
23781567,4.58134058044767
23781569,4.42175081327482
23781571,3.40148648284487
23781573,4.26282436977595
23781575,4.21018294399731
23781577,4.49162967262547
23781579,3.40904097549165
23781581,3.87630954110399
23781583,4.63333291753323
23781585,4.38259250652199
23781587,3.90130425135046
23781589,4.33528267571594
23781591,4.26081964798087
23781593,3.54894101866411
23781595,3.74872319863345
23781597,4.78611309521971
23781599,4.35416524104169
23781601,3.55387897484403
23781603,4.20627582710621
23781605,4.19797197434974
23781607,3.7015300899957
23781609,4.13648286121227
23781611,3.9151992930232
23781613,3.57145324113204
23781615,4.43681414171597
23781617,3.9636816136706
23781619,3.84216156520147
23781621,3.95834153251013
23781623,4.29955672535743
23781625,3.52107421088315
23781627,4.53811998492422
23781629,3.95352064273035
23781631,3.85911863532926
23781633,3.83576140094237
23781635,3.63538712501715
23781637,3.5801188533936
23781639,4.64319276849811
23781641,4.19824233317038
23781643,3.90189969961037
23781645,4.20625290054005
23781647,4.10170855679441
23781649,4.5858597237339
23781651,3.99178046995871
23781653,3.78457471270813
23781655,4.13952422115793
23781657,3.46071316632421
23781659,5.0358247756958
23781661,3.92773007119551
23781663,4.52069176477885
23781665,4.15379314170803
23781667,4.32336005720655
23781669,4.19990560034995
23781671,3.91388274868328
23781673,4.17438100366068
23781675,4.42912509428421
23781677,4.40562104667613
23781679,3.9265762748123
23781681,4.22149973273924
23781683,3.3889926246469
23781685,3.95980717838521
23781687,3.13516858940048
23781689,4.16881011538504
23781691,4.24703966679059
23781693,2.71763253211975
23781695,2.70236456104536
23781697,4.14657164279907
23781699,3.26546226962222
23781701,3.58596162025969
23781703,4.0421838760376
23781705,3.96370952531711
23781707,3.51264211690802
23781709,3.14204211429508
23781711,3.94814275077848
23781713,3.73599139158644
23781715,3.61421054696459
23781717,3.54781345461719
23781719,4.10007143292194
23781721,4.19805909480034
23781723,3.36091026962643
23781725,4.3391174490409
23781727,3.98322830776652
23781729,4.00498568155428
23781731,3.93915457354705
23781733,4.05685553986162
23781735,4.18873028728564
23781737,4.09926180601863
23781739,4.29977938256135
23781741,4.32014408486345
23781743,3.72883544992275
23781745,4.00953274465607
23781747,3.71379386362662
23781749,3.55786049430543
23781751,3.66172913767348
23781753,3.66477428627685
23781755,4.07464506255285
23781757,3.93471079638506
23781759,4.43462406072017
23781761,3.76943370128074
23781763,3.89125718130123
23781765,3.72464090253229
23781767,5.4665322303772
23781769,3.40829119972165
23781771,4.42588264141577
23781773,4.15786202411923
23781775,3.86238102581273
23781777,2.88958523332781
23781779,3.39178476061886
23781781,4.19255579548818
23781783,4.53568072882984
23781785,4.22723500271754
23781787,4.02057531596871
23781789,3.34176275902353
23781791,4.50358548268529
23781795,3.73947906494141
23781797,5.03894710540771
23781799,3.79798930868008
23781801,3.88092446327209
23781803,4.19225723125612
23781805,3.9806364864113
23781807,4.18506737097491
23781809,4.90647408061384
23781811,4.22193241119385
23781813,3.52678809639859
23781815,4.22073502764238
23781817,3.99711770660507
23781819,3.93660424601891
23781821,4.14639415251464
23781823,4.17502421424181
23781825,2.9009432571307
23781827,3.3101591455535
23781829,4.4695335537534
23781831,4.35056705856865
23781833,3.09356379508972
23781835,4.31197805901792
23781837,3.39742686784125
23781839,4.38296506993386
23781841,3.79581572491552
23781843,5.07683181762695
23781845,3.60051405139475
23781847,4.83490307686603
23781849,3.51861790988119
23781851,4.82288480289131
23781853,4.14114189147949
23781855,4.07649812054194
23781857,4.06636245378391
23781859,4.59937477111816
23781861,4.18363433818474
23781863,4.18045692245706
23781865,3.86434739493383
23781867,3.71022930706196
23781869,3.78711653835346
23781871,3.66144524837248
23781873,4.10625811380798
23781875,5.15723419189453
23781877,3.64038050372296
23781879,3.70696671541064
23781881,1.99397671222687
23781883,4.4608678817749
23781885,4.08297045099542
23781887,4.53921131754702
23781889,3.91187629481704
23781891,4.05386550983742
23781893,-0.299685895442963
23781895,4.34726649384703
23781897,3.86045254538282
23781899,4.51130995686257
23781901,5.75218495957185
23781903,-0.758608460426331
23781963,6.94281458076612
23785607,4.82949542999268
23785609,6.00245902819187
23785611,6.02001992254974
23785613,5.52741527557373
23785615,6.38128320241108
23785617,5.95353058097449
23785619,4.5765118598938
23785621,3.48616552352905
23785623,6.20470476150513
23785625,5.58343315124512
23785627,4.95697319613293
23785629,4.22946214675903
23785631,7.7211238771582
23785633,8.07203188394169
23785635,7.41501699037313
23785637,7.63698687085876
23785639,5.76080656051636
23785641,7.09501791000366
23785643,-1.84422927825797
23785645,5.47230768203735
23785647,5.5164600083504
23785649,5.60226774215698
23785651,5.73485608855975
23785653,4.51730554524452
23785655,5.97626852884862
23785657,5.90273940875944
23785659,5.72125871922204
23785661,6.0264911473799
23785663,5.82105055786931
23785665,5.97980629021538
23785667,5.6962623783315
23785669,5.58697287698239
23785671,6.01188845929397
23785673,4.45010349863299
23785675,6.28732841639908
23785677,6.00472633697508
23785679,4.01906004184579
23785681,5.74961774462156
23785683,5.1531293965115
23785685,-2.80670839742048
23785687,5.68204198300318
23785689,4.30312572100847
23785691,5.39322864070911
23785693,4.14312026186453
23785695,5.81353373782352
23785697,6.14557552614413
23785699,5.83824218514478
23785701,5.06362425627677
23785703,5.01005220413208
23785705,4.94586086273193
23785707,3.43990397453308
23785709,5.7515432402547
23785711,4.96721328816278
23785713,5.4842708117268
23785715,5.98364587078904
23785717,5.55972535732516
23785719,5.06869826735339
23785721,5.46266392878884
23785723,5.14939452970324
23785725,4.85235698431169
23785727,4.58521767712031
23785729,4.39074603884939
23785731,4.69225152525057
23785733,4.3294377170117
23785735,4.62982005874165
23785737,-4.92518355935483
23785739,4.34385439628889
23785741,4.58252569110208
23785743,3.51613283157349
23785745,4.43916167124415
23785747,3.71832109994725
23785749,2.35526337986934
23785751,4.13938365289205
23785753,3.80482120156233
23785755,4.86235798184137
23785757,5.0395855720235
23785759,4.57378566020119
23785761,3.65880270882261
23785763,3.92704235393335
23785765,4.37184611993547
23785767,4.09862168918919
23785769,5.45714812151575
23785771,0.887187600135803
23785773,4.80161666870117
23785775,5.70516867333968
23785777,6.80531782794526
23785779,5.01769571687004
23785781,4.58489844879141
23785783,4.9488000869751
23785785,5.33396773829363
23785787,4.87064047440041
23785789,5.19685817667134
23785791,5.23692512512207
23785793,4.35038588861872
23785795,3.9546856880188
23785797,3.21500086784363
23785799,4.3755002932328
23785801,1.81000339984894
23785803,4.74082499750988
23785805,4.60690907880441
23785807,3.80826592445374
23785809,4.77126757040689
23785811,4.54696856789618
23785813,5.15534381946778
23785815,4.88948658420349
23785817,4.65064582202229
23785819,2.97268028315931
23785821,4.55161622402832
23785823,3.37795200245183
23785825,4.29402780110485
23785827,4.73586486509931
23785829,5.36447272378363
23785831,4.49228943013325
23785833,5.21912605954999
23785835,5.01345627012666
23785837,4.67979330587628
23785839,4.59275817871094
23785841,4.78373440423149
23785843,-0.632688164710999
23785845,5.3577823638916
23785847,4.73175240263622
23785849,4.66918233837773
23785851,4.39031447459594
23785853,3.59142715378176
23785855,4.61769815544099
23785857,4.35707578279362
23785859,4.28798045637331
23785861,3.88219996957178
23785863,2.62620571047017
23785865,4.06162885141906
23785867,2.67371547806082
23785869,3.40380517948861
23785871,3.97651251718575
23785873,4.53813920461139
23785875,3.62315292908847
23785877,3.87367682948816
23785879,4.19982013413042
23785881,3.99952480908729
23785883,4.47667708526571
23785885,7.23709438434207
23785887,4.36564926240567
23785889,4.20495441486726
23785891,3.48677313891661
23785893,3.82473588026217
23785895,4.35766505541061
23785897,4.64672743091614
23785899,4.57134708502129
23785901,4.90089709313624
23785903,4.42258327983608
23785905,4.22901609403149
23785907,4.47599383193065
23785909,2.80427598953247
23785911,4.26267310873708
23785913,5.23544998596378
23785915,5.71936822184743
23785917,4.62750883008552
23785919,4.61293136670468
23785921,3.96374215913655
23785923,3.27965333837459
23785925,4.16900680588351
23785927,4.50212001800537
23785929,1.87477970123291
23785931,2.89228868484497
23785933,4.58264636993408
23785935,3.38871192932129
23785937,4.50188732147217
23785939,2.28252959251404
23785941,4.73834323883057
23785943,5.67467102062869
23785945,4.59054136276245
23785947,1.1346116065979
23785949,4.97205657236979
23785951,3.29687976837158
23785953,4.36888129297721
23785955,4.57895585741221
23785957,3.53434300422668
23785959,4.69798671606031
23785961,4.47417362878496
23785963,5.29836318644766
23785965,4.21473012062253
23785967,5.25371125796409
23785969,4.29999030985933
23785971,4.14677436987324
23785973,4.37566757202148
23785975,4.35503005981445
23785977,5.00549377922268
23785979,4.67768547482388
23785981,4.07099758827688
23785983,4.35813286567274
23785985,4.32187205505366
23785987,4.51972142467654
23785989,4.19535205911087
23785991,3.94813826286359
23785993,4.36750225884712
23785995,4.34310708378566
23785997,4.79340036999511
23785999,4.87011737394305
23786001,3.38883303332816
23786003,3.96972865522557
23786005,3.81248336974232
23786007,4.73921879534971
23786009,4.57587909698486
23786011,6.73494756640936
23786013,6.28932523727417
23786015,5.00196427082112
23786017,4.7940192976582
23786019,3.57548553818576
23786021,3.293860912323
23786023,3.64746785163879
23786025,5.83018410065112
23786027,4.85536520073256
23786029,4.46223592758179
23786031,5.0552036937927
23786033,5.00303176051004
23786035,4.42662931368349
23786037,4.81752142195933
23786039,4.80134429042088
23786041,4.31214475880284
23786043,4.41016368035599
23786045,4.48253305346424
23786047,4.33948441318972
23786049,4.33654938885721
23786051,4.69588776318662
23786053,3.85205480424497
23786055,4.46711866645215
23786057,4.29340588725445
23786059,3.84864882992158
23786061,4.00193847194111
23786063,4.29197604272671
23786065,4.32320269592127
23786067,3.4583995566995
23786069,4.13190793341813
23786071,4.9899424152184
23786073,5.20041507067642
23786075,4.389274887454
23786077,4.66152059890468
23786079,4.79839069674185
23786081,4.1934010597555
23786083,3.77393654566745
23786085,4.65483632888576
23786087,4.15875110491551
23786089,3.09668975077853
23786091,3.94877345426813
23786093,5.78433917565973
23786095,5.61830855515519
23786097,5.68336369321796
23786099,5.33787783502319
23786101,5.20851263535803
23786103,4.90602019690608
23786105,4.9872168749817
23786107,4.68043081228855
23786109,4.60452881137459
23786111,3.31541126311376
23786113,4.62134271009737
23786115,6.06995177263605
23786117,2.60036304020721
23786119,3.821941614151
23786121,6.00800076289182
23786123,6.05622936806799
23786125,5.55794330325877
23786127,5.56130369759714
23786129,5.61125936824196
23786131,4.98175880283479
23786133,3.34933137893677
23786135,6.06465112381921
23786137,6.05689834110864
23786139,4.61891012465015
23786141,7.30226099577389
23786143,6.35630321189395
23786145,7.1407327815736
23786147,6.91597967350212
23786149,6.58729787364159
23786151,6.83312550657513
23786153,6.21457672726264
23786155,6.18202325530233
23786157,5.47778796386331
23786159,4.26338529586792
23786161,6.62469136300849
23786163,5.63109159469604
23786165,4.81447649002075
23786167,5.49077453055239
23786169,4.81590591231581
23786171,4.75818399813396
23786173,5.47106087173815
23786175,5.60978608738366
23786177,3.59571838378906
23786179,5.61710320879127
23786181,5.25020791016386
23786183,5.37936696879399
23786185,5.26098361377882
23786187,5.55972702613733
23786189,5.47954282047897
23786191,4.61597654972102
23786193,5.07476338009198
23786195,4.1338898856191
23786197,4.77158083651744
23786199,4.29285795670285
23786201,4.08757970576179
23786203,4.92184044491252
23786205,4.17934166618335
23786207,4.24526735650426
23786209,4.14906287799863
23786211,3.60446772322815
23786213,4.8182804779491
23786215,4.07954123651009
23786217,1.17345190048218
23786219,4.91824621001402
23786221,4.39559193293451
23786223,4.43405027813061
23786225,4.10592697181658
23786227,3.92658066749573
23786229,4.10705184936523
23786231,5.64305717380493
23786233,3.77873574644374
23786235,2.54376745223999
23786237,5.68310361975509
23786239,5.66841867434626
23786241,5.06194290369112
23786243,6.43269204535033
23786245,6.96202281160024
23786247,5.88263364708341
23786249,4.83810638849926
23786251,5.67609419975967
23786253,4.29017755171389
23786255,4.86542402336051
23786257,4.96725282237865
23786259,5.2518872036671
23786261,4.66936199629299
23786263,5.24051256581672
23786265,5.46826246985931
23786267,4.57874458446289
23786269,4.27793366638017
23786271,5.08232532690779
23786273,4.6870873026174
23786275,4.4490141292757
23786277,3.5987377166748
23786279,4.63906652103557
23786281,4.3664630961564
23786283,4.06484077022308
23786285,4.61154143891809
23786287,4.86159642491429
23786289,4.71499935051379
23786291,4.02490727995898
23786293,3.86582796965552
23786295,4.22561949793005
23786297,4.64622430056473
23786299,3.35479534001744
23786301,4.32269083761402
23786303,3.19510293006897
23786305,4.44172803123842
23786307,3.95104742050171
23786309,3.83279161395151
23786311,4.60987273258903
23786313,4.30457254264757
23786315,5.21725336712319
23786317,3.66830662228004
23786319,4.51827252758106
23786321,3.676199634257
23786323,4.35517269250227
23786325,4.56799846213895
23786327,4.69314514472896
23786329,4.65064351559359
23786331,1.84560990333557
23786333,4.76870518139823
23786335,4.32766247283994
23786337,4.66913103614187
23786339,4.4166478538729
23786341,5.13260179716256
23786343,4.69628944788548
23786345,4.80850447558724
23786347,3.86729184500942
23786349,4.60200872049355
23786351,4.91862624763473
23786353,2.34126647799848
23786355,3.80253626202372
23786357,4.16221562821
23786359,4.65003766168578
23786361,4.32628519710754
23786363,4.17101759482904
23786365,4.27987164873111
23786367,4.63108243033593
23786369,5.24074558820692
23786371,4.92342449274396
23786373,4.44381429974345
23786375,4.30509546434824
23786377,4.43053384032225
23786379,4.23249435988225
23786381,4.04178977075007
23786383,4.44050390356119
23786385,4.51978044092482
23786387,4.30171033209098
23786389,4.28801803437854
23786391,4.39887540202378
23786393,4.39422461085767
23786395,4.21256499061563
23786397,4.92682165037684
23786399,4.58410599687748
23786401,6.11785490280234
23786403,5.7896225327312
23786405,5.58696864314057
23786407,4.75491510719106
23786409,4.33460204536459
23786411,3.98671917559064
23786413,4.15630722219761
23786415,4.53342927739456
23786417,4.11506847750019
23786419,3.48305562746203
23786421,4.32298153050889
23786423,4.64660762989857
23786425,4.60778419383095
23786427,4.33945742025373
23786429,3.62915039187617
23786431,2.6899530473148
23786433,3.89730715575267
23786435,4.69402261384187
23786437,6.07841314248105
23786439,4.75325648111121
23786441,4.26652106738377
23786443,4.04567849272349
23786445,3.9930167043291
23786447,6.6102373272328
23786449,4.26790203460022
23786451,6.69387895924982
23786453,6.99167884977012
23786455,6.02200877967478
23786457,7.20930574300179
23786459,6.65137815475464
23786461,3.99829626083374
23786463,4.26427681388725
23786465,3.9885050867983
23786467,6.92214144122492
23786469,4.08176923190069
23786471,5.38081073760986
23786473,4.42595475721719
23786475,4.01724716559686
23786477,4.53525144500818
23786479,6.60729520379385
23786481,6.55203723907471
23786483,4.20079388951196
23786485,6.36864280700684
23786487,5.95075701198947
23786489,7.13617086410522
23786491,4.85121007398072
23786493,5.97026452512886
23786495,6.64724385809304
23786497,5.64937235327301
23786499,5.85965156555176
23786501,6.51550340652466
23786503,6.58909368515015
23786505,5.13995190233795
23786507,3.87573956935926
23786509,8.20664625720812
23786511,4.45176625100256
23786513,3.73194384328146
23786515,6.29854596489938
23786517,6.91993293594637
23786519,6.99827766703432
23786521,3.73244674035588
23786523,5.68098379199756
23786525,2.41333770751953
23786527,4.22380471665462
23786529,4.71604063466282
23786531,6.8106260840969
23786533,2.89347863197327
23786535,4.00984797857506
23786537,3.8472363983899
23786539,5.89055528155494
23786541,6.19997155142887
23786543,4.557695919227
23786545,4.45347778413334
23786547,3.70022731459613
23786549,6.13213970720062
23786551,5.89670987462071
23786553,6.47761359347293
23786555,3.67724834346088
23786557,6.47748107321996
23786559,3.88391873921185
23786561,3.85640363985858
23786563,6.34223010419756
23786565,5.48124980926514
23786567,4.23084220664238
23786569,6.01785326004028
23786571,5.96182012557983
23786573,4.42390606212764
23786575,6.94790422815001
23786577,6.05307857369875
23786579,6.82768535614014
23786581,7.12773656845093
23786583,3.73843379715816
23786585,4.19996935515506
23786587,3.90134121641001
23786589,7.03796570351922
23786591,3.9578195233311
23786593,4.09770674274834
23786595,6.13006614426952
23786597,3.79344728317224
23786599,5.9301905632019
23786601,6.21469445657175
23786603,4.07398208304396
23786605,3.65868029029961
23786607,3.97470933311326
23786609,3.88382564846125
23786611,5.92643323301244
23786613,6.91471290588379
23786615,3.56088030697998
23786617,3.83229888099236
23786619,6.85788536071777
23786621,6.04553745909272
23786623,4.03320024190638
23786625,3.74697870694595
23786627,5.79850149154663
23786629,4.48864625062696
23786631,4.74140895574863
23786633,4.57883667959283
23786635,6.4526948928833
23786637,3.80061881861044
23786639,3.92985459288592
23786641,3.9273025446491
23786643,4.42379975049217
23786645,5.04452656108507
23786647,4.13515888361619
23786649,3.66155508666841
23786651,4.29681216235726
23786653,3.82547121835291
23786655,3.53989949219113
23786657,5.95992517471313
23786659,4.09594718207293
23786661,4.3215245681459
23786663,6.26932181989048
23786665,4.02417638267406
23786667,4.3284549920898
23786669,4.59414226529678
23786671,6.60236134646717
23786675,7.34246320906717
23786677,3.70540929565034
23786679,4.71472729515035
23786681,4.23160964468893
23786683,4.09877720908018
23786685,4.41398552178047
23786687,4.56729647382154
23786689,6.29353215559026
23786691,6.55183935165405
23786693,4.52293610284365
23786695,6.53514575958252
23786697,4.35746189344279
23786699,3.60874478386963
23786701,4.58975982666016
23786703,4.45266825299815
23786705,4.1069840465393
23786707,4.13156970050975
23786709,3.64643196312606
23786711,3.77490789735052
23786713,4.87011360299465
23786715,4.69841166659392
23786717,4.04513374453546
23786719,4.08181548382271
23786721,4.20646465207921
23786723,4.84251398415482
23786725,4.10222401692999
23786727,4.93203191178993
23786729,4.43553731321113
23786731,4.55730711838108
23786733,3.91250006953608
23786735,3.87552830850271
23786737,4.29596028612963
23786739,5.41027652291102
23786741,4.61370733440816
23786743,3.66792258816432
23786745,4.58269861619804
23786747,4.01866339570882
23786749,3.99227296210882
23786751,3.92788545022701
23786753,3.69067266209532
23786755,4.35281405475626
23786759,3.65497966921807
23786761,4.44123337167056
23786763,4.51672352601292
23786765,3.82894478571282
23786769,4.39562555917181
23786771,4.07418161614627
23786773,4.2155961045193
23786775,4.1070507139306
23786777,4.45610435431233
23786779,3.58368849754333
23786781,4.6084197275704
23786783,4.58755768236117
23786785,4.27574223561266
23786787,3.86537775892444
23786789,5.14817957306626
23786791,4.14257661179874
23786793,4.37657757294103
23786795,4.39432105711541
23786797,4.77389316317211
23786799,5.01412218615983
23786801,4.50743557949926
23786803,3.66032596663313
23786805,3.95540480849669
23786807,7.28216313579211
23786809,4.02957713291056
23786811,2.50713229179382
23786813,3.80632163986955
23786815,4.08862512905882
23786817,3.73176638510467
23786819,5.88788241769464
23786821,4.28687379860493
23786823,3.79604842505347
23786825,3.69845962608087
23786827,3.88469303196017
23786829,3.55993693085693
23786831,4.14821556133426
23786833,4.7936769855853
23786835,3.30829310417175
23786837,3.92207103289291
23786839,3.47588069692474
23786841,4.06592897388386
23786843,4.29969214348763
23786845,3.49395539909531
23786847,3.95674547390994
23786849,4.73558393433575
23786851,3.9286122093135
23786853,4.19806024237498
23786855,4.19173821926105
23786857,4.36205091377205
23786859,4.28018779430357
23786861,4.59571573408764
23786863,4.09947777502255
23786865,4.38035479776112
23786867,4.16271004793523
23786869,4.16821399034317
23786871,3.77361147413683
23786873,3.93137730452086
23786875,4.04605421921204
23786877,3.92879506129488
23786879,5.1823673248291
23786881,4.18311719916375
23786883,4.02801634179259
23786885,3.24025630950928
23786887,3.14358496665955
23786889,4.70816082304697
23786891,3.92521629394439
23786893,4.24697897714784
23786895,4.02138053620191
23786897,3.79683780670166
23786899,2.55935645103455
23786901,3.6677168867616
23786903,3.88144728105468
23786905,4.17196692937501
23786907,4.84991987634638
23786909,4.23809381499014
23786911,4.32786542949325
23786913,4.22050375844944
23786915,4.18894403137342
23786917,4.90447330474854
23786919,4.42417341506561
23786921,4.36309043129533
23786923,4.78476428985596
23786925,4.54339911882012
23786927,4.19540214538574
23786929,4.51583158052363
23786931,4.4630700440778
23786933,4.68493363976339
23786935,4.06639043877985
23786937,5.52861833984552
23786939,4.99247094719307
23786941,4.156064206706
23786943,4.58414300988374
23786945,-0.523721158504486
23786947,4.06406077090728
23786949,3.86974484902783
23786951,4.30291761010046
23786953,5.91298534697549
23786955,4.2458333804165
23786957,4.21363211450144
23786959,5.74468301716697
23786961,3.6292795546145
23786963,7.44735021235106
23786965,4.59260445233029
23786967,4.71109602837157
23786969,4.4020676612854
23786971,4.45486603454539
23786973,6.27928220609407
23786975,4.69098663192331
23786977,5.61445523972238
23786979,4.23388644270392
23786981,4.32435561996349
23786983,4.03617127119904
23786985,3.86492474041335
23786987,4.14556724983131
23786989,4.23809098906393
23786991,3.30710815377872
23786993,3.98004920826141
23786995,4.42621592292988
23786997,3.59951127776775
23787001,4.68820469626335
23787003,4.11074105983131
23787005,3.43201851844788
23787007,3.92083273033154
23787009,3.86738755346077
23787011,3.76895373608889
23787013,4.57915186725695
23787015,4.10756018261223
23787017,4.33294723433287
23787019,4.10222571714895
23787021,4.34179829894793
23787023,4.25301572366264
23787025,4.19476939070347
23787027,3.960273235939
23787029,3.93912962136027
23787031,4.75111603265898
23787033,3.88808004970638
23787035,3.50833144539108
23787037,3.82925485837364
23787039,4.12752738388338
23787041,4.66088628768921
23787043,4.61551576848565
23787045,3.88313576171456
23787047,4.83789777755737
23787049,4.43215967385995
23787051,3.74769407909769
23787053,3.51693484509462
23787055,3.78428665134335
23787057,3.90557766882969
23787059,3.97289885777844
23787061,3.89640925582541
23787063,4.22691607231608
23787065,2.56501197814941
23787067,3.84106221833093
23787069,3.76440991395769
23787071,4.54247423396264
23787073,3.9056582559262
23787075,3.68173416774537
23787077,3.91568673677621
23787079,4.01707872047658
23787081,4.18942240846987
23787083,4.13592047448637
23787085,4.3408535774606
23787087,3.97681578245333
23787089,3.84284459660207
23787091,4.34958450746519
23787093,3.94760626944897
23787095,4.19710801427773
23787097,4.38808235029686
23787099,3.74904043353131
23787101,4.29081157512805
23787103,4.28753077019769
23787105,4.14229214104222
23787107,4.41529341660642
23787109,3.82968534085348
23787111,4.35090751508456
23787113,4.04582626859201
23787115,4.1968696011064
23787117,4.45019696025273
23787119,3.71942173243906
23787121,3.87986196614594
23787123,4.16790435983427
23787125,4.12743754409569
23787127,4.6011130908256
23787129,4.24298054925193
23787131,3.60096528079674
23787133,4.38527894648373
23787135,3.84111892710356
23787137,4.23321155695785
23787139,3.75143759531472
23787141,3.81506172905631
23787143,3.97008133733958
23787145,4.2383922918568
23787147,4.0383133326096
23787149,3.8450645945916
23787151,4.29254678874533
23787153,3.73618334082357
23787155,4.27720363109236
23787157,3.91518528301775
23787159,3.84893047316841
23787161,3.98291378924953
23787163,4.34584812264816
23787165,3.98294084864501
23787167,4.70299392427982
23787169,4.10197204413906
23787171,4.19317081276406
23787173,4.27297820585749
23787175,3.95603575742721
23787177,4.02337025422007
23787179,3.91232097907967
23787181,4.11919571651724
23787183,4.42560364003261
23787185,3.8637649341353
23787187,4.82105973388418
23787189,4.19470795769716
23787191,3.82697355729492
23787193,3.88937369764544
23787195,4.22319381167318
23787197,3.99042433368814
23787199,4.12530165882911
23787201,3.77751901141471
23787203,4.04656255013335
23787205,3.90532637569358
23787207,3.88892506399311
23787209,3.84630671738608
23787211,4.0364772494179
23787213,4.11593853477326
23787215,4.33827111999292
23787217,4.26049898009915
23787219,4.20645483264933
23787221,3.90522304012113
23787223,3.86838839964645
23787225,4.20514634841935
23787227,4.27672788873039
23787229,4.01920085706824
23787231,3.86890736673005
23787233,3.54803796329
23787235,3.87161685689416
23787237,3.84812707599261
23787239,4.10917300135506
23787241,3.89277767239013
23787243,3.8577328643129
23787245,3.75470942268568
23787247,4.34105942148459
23787249,3.94596605395841
23787251,3.8763129205271
23787253,4.17370206959865
23787255,4.40047767979255
23787257,3.56098461151123
23787259,7.09136121611417
23787261,5.08845329284668
23787263,1.81826162338257
23787265,4.65945291519165
23787285,6.95935726165771
23791011,8.49880660693537
23791013,8.49880660693537
23791015,5.51093239987236
23791017,8.49880660693537
23791019,-0.0969835892319679
23791021,5.2742135673385
23791023,6.52464972595359
23791025,4.45532892955172
23791027,5.15877819061279
23791029,5.47263134313644
23791031,7.69775085396873
23791033,5.5328474474692
23791035,5.0339042664387
23791037,6.51742064511748
23791039,5.7016851872611
23791041,4.877402181282
23791043,4.35657026085483
23791045,6.62290738362959
23791047,4.02110004425049
23791049,5.67390367104767
23791051,8.49880660693537
23791055,8.49880660693537
23791057,3.98049902915955
23791059,6.31723684075079
23791061,6.69031408792884
23791063,6.85381098544126
23791065,6.50737841667127
23791067,6.25281001945987
23791069,4.74107299237075
23791071,5.22074176382163
23791073,5.32723959678554
23791079,7.01935796801387
23791081,7.0006276063438
23791083,6.60007192015311
23791085,8.49880660693537
23791087,5.84034204483032
23791089,6.94456262656825
23791091,6.84774647205171
23791093,5.73636716630399
23791095,7.41200948488764
23791097,5.61072492599487
23791099,7.01279390676121
23791101,4.67178476243028
23791103,7.34868196336755
23791105,8.05872023443465
23791107,4.62279231984644
23791109,5.94170264448565
23791111,5.31198404992887
23791113,5.15621288411461
23791115,5.05837472373348
23791117,4.98069853842515
23791119,4.92769731019516
23791121,4.96105696894373
23791123,4.23832183472306
23791125,5.03025371116308
23791127,4.59863214497005
23791129,5.69719617638036
23791131,5.47325372695923
23791133,4.8664076273394
23791135,3.77057016842437
23791137,4.37948366597697
23791139,4.3454904463669
23791141,3.69716041082792
23791143,4.017615387525
23791145,6.81380085509725
23791149,0.742872297763824
23791151,-0.51597512048505
23791153,7.08844496609774
23791155,8.49880660693537
23791157,8.49880660693537
23791159,1.90353643894196
23791161,5.63621679993328
23791163,5.70450543792195
23791165,5.75212008370932
23791167,5.91571701122016
23791169,3.72138895949933
23791171,5.31213896450289
23791173,5.50320959091187
23791175,4.95910415199157
23791177,5.56076852494136
23791179,5.53835764224334
23791181,6.18054953832039
23791183,6.70881769153826
23791185,6.7046207572923
23791187,7.17691923076283
23791189,5.40229661212317
23791191,4.74400609665819
23791193,5.10439012320156
23791195,5.86644350217772
23791197,4.90481021170517
23791199,5.60701376101115
23791201,6.13427594453196
23791203,5.60919616026796
23791205,5.34426822536174
23791207,5.4391402506938
23791209,5.8997431334086
23791211,5.70404548160964
23791213,4.25549355430265
23791215,5.03228707759869
23791217,5.64990559597355
23791219,5.67747917328718
23791221,7.27471193840321
23791223,5.86880629554973
23791225,6.70226134101693
23791227,6.48840949275107
23791229,5.84078480373904
23791231,4.57985202353818
23791233,4.23029481940224
23791235,5.29849058982633
23791237,5.75062281483847
23791239,5.23804794402911
23791241,4.22467803955078
23791243,0.192332692476139
23791245,7.02698791154301
23791247,5.18978275716487
