"comid","logRT_vertical_hz_s_fill"
23781855,3.54204988919083
23781857,3.59481513633518
23781859,4.1216893196106
23781861,3.73624854394077
23781863,3.76484869548769
23781865,3.49474579316822
23781867,3.45844926210983
23781869,3.53507493491928
23781871,3.28016704166701
23781873,3.46560927273155
23781875,4.69477346725279
23781877,3.17034720828639
23781879,3.49585109071469
23781881,3.8464777469635
23781883,5.18010187149048
23781885,3.67854675316269
23781887,3.91331452852868
23781889,3.59521196916521
23781891,3.51210471657802
23781893,4.29662897941796
23781895,3.93551470952349
23781897,3.50908310275587
23781899,3.88820635335028
23781901,4.62162980068492
23781903,4.6241564093672
23781963,6.46232044690289
23785607,6.93651374247889
23785609,3.82157379363841
23785611,3.8433753891686
23785613,3.89571992636054
23785615,4.04002549009569
23785617,3.73584168230211
23785619,6.93651374247889
23785621,5.41954517364502
23785623,5.26380538574403
23785625,3.96337793229435
23785627,3.4900134594812
23785629,4.99686145782471
23785631,5.80974430142629
23785633,5.83279022785523
23785635,5.96764810703803
23785637,5.94509795057717
23785639,6.15792512893677
23785641,6.05080938339233
23785643,6.93651374247889
23785645,4.24824714660645
23785647,3.63591434959908
23785649,3.73351197479586
23785651,3.67800243531026
23785653,3.36342179824452
23785655,3.74736847741217
23785657,3.71374677222289
23785659,3.62732824354183
23785661,3.78742801664396
23785663,3.66824247655674
23785665,3.74033532518662
23785667,3.64669952816773
23785669,3.75407062770682
23785671,3.77570478904102
23785673,3.35070449184954
23785675,3.9576525819055
23785677,3.75596885922699
23785679,3.65717008884798
23785681,3.65235282438887
23785683,3.61410067491801
23785685,6.93651374247889
23785687,3.61656867946004
23785689,3.32498879818553
23785691,3.53748900464688
23785693,3.63104642024304
23785695,3.65091651530454
23785697,6.93651374247889
23785699,3.67167164414551
23785701,3.38015107659719
23785703,3.9995129108429
23785705,4.13706731796265
23785707,6.93651374247889
23785709,3.6406584882491
23785711,3.42671693235074
23785713,3.49314362932903
23785715,3.76278954459453
23785717,3.55614190380853
23785719,3.37972932554243
23785721,4.02402477591495
23785723,3.72548822013524
23785725,3.54749816678391
23785727,3.42942929948132
23785729,3.28757071803204
23785731,3.56808800972876
23785733,3.32128550376104
23785735,3.53520408710495
23785737,4.74248161764738
23785739,3.23033382697934
23785741,3.57619759305829
23785743,4.67099306162863
23785745,3.55837972231724
23785747,3.03975922461597
23785749,2.27345679186339
23785751,3.476690742814
23785753,3.39804134059931
23785755,3.71361636272576
23785757,4.05987737274667
23785759,3.56712051034119
23785761,2.94635273512451
23785763,3.23271755237076
23785765,3.82476819771618
23785767,3.24346765222143
23785769,3.50032977862134
23785771,6.93651374247889
23785773,4.39370775222778
23785775,3.70733487039142
23785777,4.5877897863299
23785779,3.30837036134679
23785781,3.1426265587425
23785783,3.72838640213013
23785785,3.53329845019707
23785787,3.337952697885
23785789,3.39930536432983
23785791,3.44633913040161
23785793,3.14357152884118
23785795,5.11617404059923
23785797,5.12862245527837
23785799,3.05301573508861
23785801,6.93651374247889
23785803,3.26199915357457
23785805,3.14470845849491
23785807,4.65558481216431
23785809,3.53579511742372
23785811,3.27010795442974
23785813,3.86027242733838
23785815,3.75340852151421
23785817,3.56069573812247
23785819,2.48311226123084
23785821,3.67742842544065
23785823,2.65415873929116
23785825,3.81285204218799
23785827,3.19780907019966
23785829,3.90622065909954
23785831,3.14403951243004
23785833,3.65410050218277
23785835,3.40571751761624
23785837,3.36842256027042
23785839,3.33949255943298
23785841,3.36548383080891
23785843,6.93651374247889
23785845,4.82467742441692
23785847,3.54123417262144
23785849,3.33842532838135
23785851,3.34193051068313
23785853,2.79976544089076
23785855,3.15468398098123
23785857,3.03630962986393
23785859,3.19189857410502
23785861,3.12359490290855
23785863,2.26503622806385
23785865,3.3973903871898
23785867,2.54317139640098
23785869,3.00708281426339
23785871,3.62399109545338
23785873,3.76590961681748
23785875,3.02815395445252
23785877,3.08971669330221
23785879,3.60246391933264
23785881,3.46579051593666
23785883,3.46861543722937
23785885,5.43600084618441
23785887,3.4480665010126
23785889,3.30986624923833
23785891,3.05498475796879
23785893,3.37702756749829
23785895,3.7615926800222
23785897,3.47872973030261
23785899,3.47349885397242
23785901,3.75345752165846
23785903,3.50263813555541
23785905,3.16411527199841
23785907,3.54784012696902
23785909,2.5153289793507
23785911,3.74539268815368
23785913,3.4243072687545
23785915,3.60885581560727
23785917,3.17954408929787
23785919,3.13540787932139
23785921,3.08128100723718
23785923,3.02774263374403
23785925,3.1381479131116
23785927,4.15566110610962
23785929,6.71492671966553
23785931,4.60886526107788
23785933,4.13386297225952
23785935,5.21862030029297
23785937,5.05529022216797
23785939,5.5090069770813
23785941,4.23087358474731
23785943,3.80439015213908
23785945,5.15931601503799
23785947,5.18255807924638
23785949,3.36045196019292
23785951,4.63695478439331
23785953,3.0586056624962
23785955,3.22014973059565
23785957,3.2039155960083
23785959,3.25532069067973
23785961,3.17401975212075
23785963,3.70709050003825
23785965,2.89725586750701
23785967,3.81482933796609
23785969,3.01034580955627
23785971,3.04781852400976
23785973,3.37825393676758
23785975,3.30371880531311
23785977,3.57700521544552
23785979,3.51370913491017
23785981,2.97157520242682
23785983,3.28126549374699
23785985,3.23707131109068
23785987,3.51897330590557
23785989,3.165696579251
23785991,3.01734981011659
23785993,3.58977067171714
23785995,3.71428593925148
23785997,3.60214708642814
23785999,3.85781258366842
23786001,2.60487507369302
23786003,2.89326411941645
23786005,2.8099468250305
23786007,3.98230075727853
23786009,3.74487566947937
23786011,4.55244177393547
23786013,4.27181577682495
23786015,3.29725327449977
23786017,3.17246364909491
23786019,2.78981988358634
23786021,5.09953539178513
23786023,4.63882255554199
23786025,3.82427550409206
23786027,3.37976086403517
23786029,3.58946323394775
23786031,3.59070234910812
23786033,3.42302778077478
23786035,3.06219572563558
23786037,3.28350558396713
23786039,3.43675141062492
23786041,3.13908494449019
23786043,3.24889882192799
23786045,3.33233529130974
23786047,3.00101546720099
23786049,3.0724158291105
23786051,3.58948800594639
23786053,2.97224878631537
23786055,3.20741927339395
23786057,3.18391871828363
23786059,2.78049025291615
23786061,2.87626676534771
23786063,3.27743001416566
23786065,3.47225149736704
23786067,2.74080266573687
23786069,3.57469936682421
23786071,3.69215534916353
23786073,3.79144584253672
23786075,3.12602788112963
23786077,3.42074574375584
23786079,3.81364681196887
23786081,3.40497892502619
23786083,2.88371483190454
23786085,3.91865168074101
23786087,3.74999514641492
23786089,2.89209250410766
23786091,2.91858649434892
23786093,4.19081524054647
23786095,4.05415118606813
23786097,4.13236109926086
23786099,3.86118477317177
23786101,3.76120842457768
23786103,3.53795671919257
23786105,3.75708914417368
23786107,3.72740830419514
23786109,3.78807183128612
23786111,2.6832272524182
23786113,3.98663201093853
23786115,6.27465964050822
23786117,2.65570159294141
23786119,3.19045782924182
23786121,4.68825252122026
23786123,4.77957528303379
23786125,4.44520236267827
23786127,4.44730431986402
23786129,4.53104048789593
23786131,4.24800932876077
23786133,6.93651374247889
23786135,4.07968652453087
23786137,4.05709982503696
23786139,3.21531280796978
23786141,5.10523785451626
23786143,4.76990851809347
23786145,5.75930269094447
23786147,5.41224568564003
23786149,5.05157301577422
23786151,5.31809846604489
23786153,4.77319545790339
23786155,4.73195497563967
23786157,4.14354759945757
23786159,3.31693940365947
23786161,5.18139315103528
23786163,5.06165027618408
23786165,4.48167292501742
23786167,4.24422708239325
23786169,3.82818492674089
23786171,4.16098763888905
23786173,3.58194215053383
23786175,3.75509206257375
23786177,4.96893580466285
23786179,3.71899243946931
23786181,3.48874658160987
23786183,3.52957314923012
23786185,3.48592571742557
23786187,3.90731381126774
23786189,4.00663223030413
23786191,3.25269575241029
23786193,3.75243618094405
23786195,2.91858727884948
23786197,3.54708878476128
23786199,3.11898618959621
23786201,3.01924152630898
23786203,3.78172544076726
23786205,3.18132198846291
23786207,3.26263232922801
23786209,3.34131075564553
23786211,2.78604853750041
23786213,3.91146457229067
23786215,3.54374892417829
23786217,4.42590141296387
23786219,3.8539640380933
23786221,3.64082613847862
23786223,3.76509367100372
23786225,3.61511520905895
23786227,6.93651374247889
23786229,5.01008631484681
23786231,3.72779023690798
23786233,2.96204693468767
23786235,4.79837512969971
23786237,3.7335883330123
23786239,3.74055747731065
23786241,3.34912361071596
23786243,5.40595719347296
23786245,6.4320389053262
23786247,4.07225072397909
23786249,3.26868167776414
23786251,3.96088645016566
23786253,3.12215672318782
23786255,3.67930134622372
23786257,4.19668786670051
23786259,4.19245677267735
23786261,4.00045796440401
23786263,3.66460607192413
23786265,3.95365145926549
23786267,3.14536251592616
23786269,2.95999876404707
23786271,3.64059559608283
23786273,3.32740403775918
23786275,3.36610640132611
23786277,3.69601893424988
23786279,3.26057380871178
23786281,3.75347201351269
23786283,3.58167501529563
23786285,3.21299177094065
23786287,3.59206228329551
23786289,3.58300805665327
23786291,2.91885823512202
23786293,2.80742021636141
23786295,3.24406931014902
23786297,3.52576977057442
23786299,2.55561621215918
23786301,3.36945490121559
23786303,4.68852136572318
23786305,3.55192673589871
23786307,2.86144821211484
23786309,2.98953972840852
23786311,3.92616412517738
23786313,3.3088102834792
23786315,4.18085336385372
23786317,3.02470807783315
23786319,3.99607134619002
23786321,2.78734080977653
23786323,3.28238002496084
23786325,3.96695832410749
23786327,4.11923195836692
23786329,3.46572778926653
23786331,6.73619626749807
23786333,3.52635321546608
23786335,3.04667850578394
23786337,3.75479838779019
23786339,3.81161181267103
23786341,4.45451912818124
23786343,4.15255322133286
23786345,4.18849385379826
23786347,3.21812546503911
23786349,3.99673803531607
23786351,4.18653811564545
23786353,4.60387741498489
23786355,3.03350380522171
23786357,3.77598928983599
23786359,3.99182447810443
23786361,3.76192266249845
23786363,3.75560078407801
23786365,3.43361022247746
23786367,4.12212018419916
23786369,4.37508283548626
23786371,4.05511128246433
23786373,3.91241057617836
23786375,3.03955661159031
23786377,3.43373736729508
23786379,3.34704716765051
23786381,3.27854458196546
23786383,3.80546588945147
23786385,3.73163352162833
23786387,3.61738473625703
23786389,3.74314722244014
23786391,3.57465703686211
23786393,3.93966941997637
23786395,3.19392067244886
23786397,4.29322560295063
23786399,3.98021561952349
23786401,4.83973827120445
23786403,4.62698219189022
23786405,4.61048174011307
23786407,4.19836106856961
23786409,3.35295957034995
23786411,3.13459355372687
23786413,3.31674627565314
23786415,3.77253156699419
23786417,3.57751465917917
23786419,3.13716965089047
23786421,3.87545654876052
23786423,3.9858316808127
23786425,4.10456084691795
23786427,3.59022997162975
23786429,3.17339605550107
23786431,2.36945435584294
23786433,3.5572463454732
23786435,4.13071713200716
23786437,5.49999042705662
23786439,4.20503270260662
23786441,3.91883768283877
23786443,3.50760572064384
23786445,3.68293912300018
23786447,6.22129192596391
23786449,3.84907507629953
23786451,6.48388135271675
23786453,6.15515101160241
23786455,6.17202672260963
23786457,5.10722090110317
23786459,6.53342286213758
23786461,4.07046841034403
23786463,3.68081871744182
23786465,3.72497762459422
23786467,5.94798335379913
23786469,3.80126000104369
23786471,5.88662910461426
23786473,3.82641021120654
23786475,3.74920931243373
23786477,4.09641911390184
23786479,5.88839673997052
23786481,6.4361310005188
23786483,3.78253429470154
23786485,6.70736427886575
23786487,4.99953754031564
23786489,5.36291217803955
23786491,4.02785125546802
23786493,5.30123346780613
23786495,5.61724966288621
23786497,4.89006920804496
23786499,6.14287185668945
23786501,6.40764379501343
23786503,6.49235105514526
23786505,4.58769162724077
23786507,3.59151100717087
23786509,5.4074901102047
23786511,3.90953829490823
23786513,3.5369340450682
23786515,5.42704700461594
23786517,6.57366789159942
23786519,5.77131898400958
23786521,3.42336672898447
23786523,5.2151956860158
23786525,3.01441717147827
23786527,3.81521182623597
23786529,4.07660091191343
23786531,6.61747910073999
23786533,4.9295220375061
23786535,3.59956087089253
23786537,3.52849363385678
23786539,4.76336297039134
23786541,5.41758098971454
23786543,4.01186361659785
23786545,3.93466689564137
23786547,3.49492146994979
23786549,5.00437563268639
23786551,5.223611841628
23786553,5.64468801121453
23786555,3.21620321572875
23786557,5.70294967831835
23786559,3.54676015335859
23786561,3.55155290476202
23786563,5.35775222956529
23786565,6.65533119579529
23786567,3.64760479109068
23786569,6.66488027572632
23786571,6.16477346420288
23786573,3.92356224876114
23786575,6.37808946481499
23786577,5.32847965926759
23786579,6.4927978515625
23786581,6.17028760910034
23786583,3.47845744528217
23786585,3.70458926546643
23786587,3.48944043845791
23786589,6.07351213499028
23786591,3.54951766750639
23786593,3.68704956185106
23786595,5.63246512586874
23786597,3.49233376522457
23786599,6.43034648895264
23786601,5.28535063948304
23786603,3.64354713230415
23786605,3.44350935992327
23786607,3.23849071283958
23786609,3.56541180855299
23786611,5.33405352052312
23786613,6.52300024032593
23786615,2.76417503878516
23786617,3.52209931888257
23786619,6.53871583938599
23786621,5.07392153259972
23786623,3.55137516826981
23786625,3.44584554393757
23786627,6.35769844055176
23786629,3.87710263174989
23786631,4.10770365020309
23786633,4.08997507418301
23786635,6.45135545730591
23786637,3.4861333835942
23786639,3.50816230608055
23786641,3.32158819368842
23786643,3.5615411322909
23786645,4.38265445919287
23786647,3.69599232773347
23786649,3.0564115355046
23786651,3.81462491240551
23786653,3.55179218035779
23786655,2.74149726678894
23786657,5.4790512702823
23786659,3.67874376539553
23786661,3.7704919864061
23786663,5.4752724217693
23786665,3.51978559107608
23786667,3.8865181774484
23786669,3.96924761861538
23786671,5.9132103542847
23786675,6.67957068763747
23786677,3.07444737099582
23786679,4.11409053653965
23786681,3.7390227760952
23786683,3.60982408202958
23786685,3.84718752764859
23786687,3.90241811295573
23786689,5.62528488906721
23786691,6.81650403151044
23786693,3.6276364880224
23786695,6.28267526626587
23786697,3.87874521977616
23786699,2.76626200298534
23786701,4.40089465716374
23786703,3.87964678140445
23786705,3.7497851975684
23786707,3.71219756476975
23786709,3.46749274309179
23786711,3.44898721568505
23786713,4.22883405715456
23786715,3.86507639231279
23786717,3.64181929824425
23786719,3.66595332634786
23786721,3.65251458836088
23786723,4.20287816600707
23786725,3.62893084580403
23786727,4.2977958054802
23786729,3.86716569965692
23786731,4.08417715926355
23786733,3.29989754668141
23786735,3.52776644701388
23786737,3.72271335591743
23786739,4.7727131592799
23786741,4.08936494877513
23786743,3.4296793610312
23786745,3.97268856665566
23786747,3.62077258958192
23786749,3.74452910142473
23786751,3.65914367077452
23786753,3.48700686035195
23786755,3.78963391362988
23786759,3.47978214670106
23786761,3.87861430367712
23786763,4.06164499197146
23786765,3.3162351803599
23786769,3.81742754193849
23786771,3.70367894198614
23786773,3.67285854594558
23786775,3.6315450417207
23786777,3.97739287730671
23786779,2.87707591723667
23786781,4.07249518196332
23786783,3.98602470377167
23786785,3.90580515272227
23786787,3.61859541593589
23786789,4.53525755635582
23786791,3.58419730185702
23786793,3.87203761366921
23786795,3.8128739914425
23786797,4.25610881720046
23786799,4.35995848668027
23786801,3.88989907347897
23786803,3.46425399221972
23786805,3.58590222968915
23786807,5.50023365020752
23786809,3.54366303940116
23786811,2.36660799830536
23786813,3.51145674622989
23786815,3.62665461217917
23786817,3.48059592951739
23786819,4.90991012663675
23786821,3.79245826723309
23786823,3.51145241038388
23786825,3.38493970138869
23786827,3.58502711518165
23786829,3.474964572141
23786831,3.61758657419648
23786833,4.02553784989015
23786835,4.58099138043361
23786837,3.61495351460397
23786839,3.44559297003154
23786841,3.39922612002016
23786843,3.56515136931785
23786845,2.85798883698871
23786847,3.5998142609812
23786849,4.1837613962524
23786851,3.62580998669126
23786853,3.69498157876171
23786855,3.75344508949521
23786857,3.81703064946256
23786859,3.83960736532592
23786861,3.99617822457979
23786863,3.21372298875093
23786865,3.92273538654728
23786867,3.76842282038428
23786869,3.75166851119564
23786871,3.52970052371903
23786873,3.71757388217994
23786875,3.4653000947891
23786877,3.60582748951716
23786879,6.23796272277832
23786881,3.68092688429671
23786883,3.69321998994835
23786885,3.0234009628716
23786887,2.57325114128888
23786889,4.1786839459956
23786891,3.52998871170305
23786893,3.80998837625471
23786895,3.27522639127889
23786897,3.31540046187752
23786899,2.31448661055627
23786901,3.49137955789091
23786903,3.59944289847106
23786905,3.81161479004637
23786907,4.25243966060743
23786909,3.84669681482508
23786911,3.91186589465396
23786913,3.81089605325306
23786915,3.36371654372255
23786917,3.78832864761353
23786919,3.92548132155333
23786921,3.82872540132754
23786923,3.82841563224792
23786925,4.03218812780285
23786927,4.65295660727555
23786929,3.97550690820363
23786931,3.57324086910252
23786933,4.14912685678429
23786935,3.15908910133329
23786937,4.25875700640153
23786939,3.7064808512084
23786941,3.33962565328072
23786943,4.12772118441863
23786945,4.49870390663639
23786947,3.71828447237919
23786949,3.50294515803071
23786951,3.94731999710428
23786953,4.60871314576954
23786955,3.7702950536109
23786957,3.53671561838143
23786959,4.63254518941609
23786961,3.52441604737597
23786963,5.62685124231968
23786965,3.99418965145744
23786967,4.01109950155367
23786969,4.41043607014671
23786971,3.89563166119323
23786973,5.0570611184166
23786975,4.15250527598724
23786977,4.77994593683608
23786979,3.8695528591769
23786981,3.89123441568699
23786983,3.43285253927641
23786985,3.40968045768419
23786987,3.7976963924923
23786989,3.81774180754797
23786991,2.89605105697543
23786993,3.75383131298777
23786995,3.9129362280742
23786997,3.4521978687496
23787001,4.0826460967354
23787003,3.68431062018844
23787005,3.56154349023138
23787007,3.43889223655357
23787009,3.49079550334124
23787011,3.52223074444862
23787013,3.8003138147981
23787015,3.77984462700592
23787017,3.88657684056587
23787019,3.7483332288761
23787021,3.79305621901399
23787023,3.81567056971744
23787025,3.6473723818974
23787027,3.64964731414329
23787029,3.65037673725896
23787031,4.07752177387422
23787033,3.57960360702888
23787035,3.30839363398199
23787037,3.57432412961339
23787039,3.82934410511993
23787041,3.92477333834366
23787043,4.13469410337636
23787045,3.50084337222645
23787047,4.55051149110345
23787049,3.89572936268488
23787051,3.45423717593836
23787053,3.40903345546741
23787055,3.56485144975981
23787057,3.58603860950851
23787059,3.66112634495165
23787061,3.62430848080826
23787063,3.92995032314571
23787065,2.24887881095305
23787067,3.72993859356284
23787069,3.25900513709556
23787071,4.07218189436133
23787073,3.46057575242965
23787075,3.46767544285148
23787077,3.57516710729025
23787079,3.26411055622206
23787081,3.89566378725851
23787083,3.74038865873238
23787085,3.85352629644826
23787087,3.75026223272527
23787089,3.62597921438463
23787091,3.83891761114265
23787093,3.64929284556813
23787095,3.87911075226673
23787097,3.52557697736048
23787099,3.30223786504668
23787101,3.87928633880382
23787103,3.9543950894395
23787105,3.89426274872314
23787107,4.01673757718808
23787109,3.65486507848612
23787111,3.87330364565126
23787113,3.76449083106762
23787115,3.62004535234453
23787117,3.97505135546969
23787119,3.44817597137
23787121,3.66754701669497
23787123,3.83101667014604
23787125,3.58363590064065
23787127,4.0128358465109
23787129,3.90860531615929
23787131,3.5383200108839
23787133,3.83951545225488
23787135,3.59104115114072
23787137,3.77761860224804
23787139,3.49074517927156
23787141,3.63272023741636
23787143,3.74490982039616
23787145,3.91706817684207
23787147,3.70560376841812
23787149,3.63060217038242
23787151,3.91005307960399
23787153,3.62862852439837
23787155,3.90787475558178
23787157,3.71096321393464
23787159,3.66040155390753
23787161,3.61148648950925
23787163,3.90062391125758
23787165,3.62984396582059
23787167,4.18206267390429
23787169,3.6812325058302
23787171,3.8483313406328
23787173,3.78705171925752
23787175,3.62340351059238
23787177,3.56882196847792
23787179,3.60227732667136
23787181,3.54767524221263
23787183,3.94368468063143
23787185,3.57281244838349
23787187,4.15509180655194
23787189,3.84038446533018
23787191,3.58712688795598
23787193,3.57531365111479
23787195,3.78500706697764
23787197,3.62983151784595
23787199,3.8036386333435
23787201,3.54908986310858
23787203,3.72113273040592
23787205,3.43306430931607
23787207,3.61175973099678
23787209,3.28029263333578
23787211,3.65862904977485
23787213,3.71923216554967
23787215,3.68091223231253
23787217,3.81341634382227
23787219,3.72344960683984
23787221,3.68176532534192
23787223,3.59366669680562
23787225,3.77181033485316
23787227,3.84043888095093
23787229,3.6618052118933
23787231,3.51377337714243
23787233,3.34261289943206
23787235,3.56767226284618
23787237,3.55891692042997
23787239,3.75096598600091
23787241,3.41111040189151
23787243,3.57217726716831
23787245,3.42796360228495
23787247,3.8096133971802
23787249,3.60401552398028
23787251,3.54746710414858
23787253,3.70779918358156
23787255,3.82100611632428
23787257,5.08461856842041
23787259,5.98265853143443
23787261,4.55388021469116
23787263,3.14245700836182
23787265,3.41822526942696
23787285,6.49440050125122
23791011,6.55851364214551
23791013,6.55978828157765
23791015,4.091558617076
23791017,5.43753055938359
23791019,6.69143237150216
23791021,3.8555965414087
23791023,4.8949852569979
23791025,3.24226740839898
23791027,4.54838438873143
23791029,4.07267688584059
23791031,6.31910406194544
23791033,4.16123590096082
23791035,3.78647528047619
23791037,5.10467572057617
23791039,4.61191092608576
23791041,4.18398319924287
23791043,3.92560811034508
23791045,5.78862349681728
23791047,4.61990289138651
23791049,4.56936878079031
23791051,6.65238140362545
23791055,6.65273886902494
23791057,3.69260819128191
23791059,4.89202420996527
23791061,5.22485591949474
23791063,5.84630131030479
23791065,5.41706007020722
23791067,5.28405950087292
23791069,4.07242406408072
23791071,4.01190420993065
23791073,4.01299663948971
23791079,4.30437172879058
23791081,4.23733799864814
23791083,4.11691814446297
23791085,6.71671816200594
23791087,4.32774220085419
23791089,4.23260366247129
23791091,4.23159782833929
23791093,4.00876533122362
23791095,5.43916634999698
23791097,4.8448593560502
23791099,5.00546991634273
23791101,3.20170584163722
23791103,5.27849831728636
23791105,5.62919485580079
23791107,3.15178746661425
23791109,4.2608826968072
23791111,3.76532084257639
23791113,3.57759055925091
23791115,3.59831134443762
23791117,3.54379959804571
23791119,3.53080371293517
23791121,3.41470054010795
23791123,2.95562598815015
23791125,3.63809161400399
23791127,3.38242498710021
23791129,4.09584157328948
23791131,4.78602383762622
23791133,3.66520567001092
23791135,2.70545121843861
23791137,3.27433860362481
23791139,3.6140819410975
23791141,3.16902131522389
23791143,3.52407719434791
23791145,5.96768895360507
23791149,4.27672624588013
23791151,4.43399963614757
23791153,4.28124626670344
23791155,6.75860666955463
23791157,6.7585343799638
23791159,6.93651374247889
23791161,4.05557312008496
23791163,3.97363266006443
23791165,4.10550227344657
23791167,4.17089915897975
23791169,2.86835788036851
23791171,3.67021184885249
23791173,3.7415771484375
23791175,3.4698444284046
23791177,3.86862008622223
23791179,4.17593982774481
23791181,4.84140527171794
23791183,5.47280671018128
23791185,5.73264298580942
23791187,5.88382413544616
23791189,5.98955203619348
23791191,4.24879397897661
23791193,3.68181247446629
23791195,4.19115662787433
23791197,3.41913814470597
23791199,4.07652275048492
23791201,4.60037151813049
23791203,4.23058872115215
23791205,4.05703547904456
23791207,4.19414589236582
23791209,4.52260794242789
23791211,4.36782562263285
23791213,3.30274769238405
23791215,4.10448747699107
23791217,4.21891157390745
23791219,4.24735350486936
23791221,5.68878665525341
23791223,4.42632326079492
23791225,5.24712841436506
23791227,5.22618667921735
23791229,4.62106929805502
23791231,3.64243390430109
23791233,3.40217695025576
23791235,4.46354995679962
23791237,4.25811842702279
23791239,3.8420814848716
23791241,4.20082187652588
23791243,4.54251421659547
23791245,5.6762413561738
23791247,3.96277703533165
23791249,5.32149028630365
23791251,4.71273963250994
23791253,5.66716372210413
23791255,6.30478340216445
23791257,4.36276417651811
23791259,3.62911458086439
23791261,3.8954537820801
23791263,4.74298649860595
23791265,4.3431321520236
23791267,4.07786215685207
23791269,3.59976278459057
23791271,6.64778421711755
23791273,6.6479477946637
23791275,6.64798670519325
23791277,6.6480571709743
23791279,6.64815252152931
23791281,6.64839560872136
23791283,6.64875278343764
23791285,6.64880302934449
23791287,6.64886690697403
23791289,6.64893439165271
23791291,6.64896247495216
23791293,6.64916771989193
23791295,6.65034335819002
23791297,6.65037472753122
23791299,6.65040045800877
23791301,6.65047725263583
23791303,6.65084233723062
23791305,6.65096164480514
23791307,4.10016055983303
23791309,4.16085811600008
23791311,4.33652136607541
23791315,4.17397493652114
23791317,4.37070292435151
23791319,4.19937248841294
23791321,6.71438101217907
23791323,4.10734991075521
23791325,4.32127068684474
23791327,4.13727259940415
23791329,4.36908317399017
23791331,6.71370028305949
23791333,3.70213863146917
23791335,4.592117539169
23791337,4.80541021002376
23791339,4.5936295830805
23791341,4.64300680230514
23791343,4.36586701653855
23791345,4.65631938222984
23791347,3.82975057290168
23791349,5.02838924270316
23791351,5.07126449271292
23791353,5.75269186967569
23791355,5.37876058539773
23791357,5.17964915864039
23791359,4.79125096880698
23791361,4.03506607129572
23791363,4.10577399499892
23791365,5.22957501955224
23791367,6.76112272117797
23791369,6.76114426470271
23791371,4.3131559748155
23791373,4.01953534970047
23791375,4.47864606797727
23791377,4.26446546124733
23791379,4.24523067458784
23791381,4.13858061255853
23791383,4.0010506527675
23791385,4.16212856783383
23791387,4.1156321839617
23791389,4.05986630946287
23791391,6.58463471078137
23791393,6.58466890596084
23791395,6.58472157098482
23791397,6.58472746732964
23791399,6.5847315412929
23791401,6.58474628050178
23791403,6.58583142887815
23791405,6.58583915046052
23791407,4.07903300635432
23791409,4.07693984906653
23791411,6.58599778498815
23791413,6.58608046605918
23791415,4.52013321865035
23791417,5.7124465349113
23791419,5.92865858716863
23791421,5.19100462233276
23791423,5.19686247242977
23791427,4.50984376998462
23791429,3.97968697547913
23791431,5.89253302367047
23791433,5.70432728642966
23791435,5.11728851196698
23791437,4.16955300337454
23791439,4.80677669452999
23791441,4.06978501992739
23791443,4.57093930849591
23791445,3.92481607106168
23791447,5.27338218688965
23791449,5.21977353534454
23791451,4.28486035832959
23791453,5.59473329439749
23791455,6.14482259750366
23791457,3.73115688400664
23791459,3.15289070634969
23791461,3.75294518520139
23791463,3.17149395839429
23791465,4.59009738334687
23791467,5.53786419570292
23791469,4.50498573123075
23791471,4.01386016973368
23791473,5.75344167915873
23791475,5.43659698641791
23791477,4.89120664338133
23791479,3.88603295499286
23791481,4.46739521611051
23791483,4.19453775896799
23791485,4.15634051138232
23791487,4.42940506229457
23791489,6.10251609801049
23791491,5.25654996853619
23791493,5.87369329015058
23791495,6.12861394882202
23791497,6.1542181968689
23791499,3.53245590355327
23791501,3.78672200417525
23791503,5.16272926330566
23791505,5.46465714359563
23791507,4.3870242924324
23791509,5.51648938046011
23791511,5.7172156754463
23791513,4.89994020679641
23791515,4.17667536733168
23791517,3.66126634375629
23791519,5.89814379167488
23791521,4.40327802679013
23791523,3.85554937114865
23791525,3.87638688318526
23791527,4.00404227611169
23791529,4.0501776775299
23791531,3.32942221164389
23791533,3.53916116291763
23791535,3.62727510376902
23791537,3.95160000582648
23791539,4.18193147620168
23791541,4.57399528706438
23791543,5.37490159702634
23791547,3.95869611433792
23791549,3.68019157587611
23791551,5.20737812137251
23791553,6.27723789215088
23791555,4.11688301746565
23791557,5.10058819334146
23791559,5.03501992163377
23791561,4.00924817016381
23791565,4.48291590111905
23791567,4.45661914946403
23791569,3.82596989321625
23791571,3.84339110408366
23791573,5.15237844579248
23791575,4.83601572261301
23791577,3.99062644952676
23791579,6.15673685073853
23791581,6.0065770149231
23791583,3.58085684355272
23791585,4.15665953224162
23791587,4.25270307454055
23791589,3.85184745414199
23791591,4.61995791684456
23791593,3.61858606628924
23791595,4.31448892678922
23791597,4.43075488053102
23791599,4.47333223857073
23791601,5.06261684235724
23791603,5.8451922040919
23791605,3.84256195365899
23791607,4.04326164012278
23791609,5.27478065775283
23791611,4.31814819196534
23791613,4.35503428608678
23791615,3.73000421659195
23791617,5.80774402618408
23791619,4.29149550707528
23791621,4.93953282899703
23791623,5.51447486877441
23791625,4.31883430480957
23791627,4.98896363533495
23791629,3.38003957653946
23791631,5.05134514877698
23791633,3.82608285402364
23791637,3.53259396745536
23791639,4.24113596712932
23791641,3.54244152687016
23791643,3.47848552079405
23791645,5.07044062412554
23791647,3.89009801575863
23791649,3.73409330048477
23791651,4.52571529413012
